participant_id,cohort_year,enrollment_date,survey_date,completion_status,age_at_enrollment,grade_level,race_ethnicity,gender,high_school,title_1_school,family_income_range,household_size,first_generation_college,program_track,transportation_barrier,childcare_needs,cohort_year_pre,age_at_enrollment_pre,grade_level_pre,race_ethnicity_pre,gender_pre,high_school_pre,title_1_school_pre,family_income_range_pre,household_size_pre,first_generation_college_pre,program_track_pre,transportation_barrier_pre,childcare_needs_pre,act_composite_pre,act_english_pre,act_math_pre,act_reading_pre,act_science_pre,sat_total_pre,sat_math_pre,sat_verbal_pre,gpa_pre,college_readiness_self_rating,study_hours_per_week,career_confidence_rating,academic_support_at_home,technology_access,post_secondary_plan,cohort_year_post,age_at_enrollment_post,grade_level_post,race_ethnicity_post,gender_post,high_school_post,title_1_school_post,family_income_range_post,household_size_post,first_generation_college_post,program_track_post,transportation_barrier_post,childcare_needs_post,act_composite_pre_post,act_english_pre_post,act_math_pre_post,act_reading_pre_post,act_science_pre_post,sat_total_pre_post,sat_math_pre_post,sat_verbal_pre_post,gpa_pre_post,college_readiness_self_rating_post,study_hours_per_week_post,career_confidence_rating_post,academic_support_at_home_post,technology_access_post,post_secondary_plan_post,act_composite_post,act_english_post,act_math_post,act_reading_post,act_science_post,sat_total_post,sat_math_post,sat_verbal_post,gpa_post,college_readiness_self_rating_post_post,study_hours_per_week_post_post,career_confidence_rating_post_post,post_secondary_enrollment,scholarship_received,scholarship_amount,program_satisfaction,would_recommend,act_improvement,sat_improvement,gpa_improvement,readiness_improvement,career_confidence_improvement,program_duration_days,race_ethnicity_std,income_level,academic_level_pre,act_met_improvement_goal,sat_met_improvement_goal,gpa_met_improvement_goal
CYC2022151,2022,2022-08-20,2022-08-23,Completed,18,12th,Black or African American,Female,Garinger High School,Yes,"$80,000-$99,999",2,No,Career Readiness,Yes,No,2022,18,12th,Black or African American,Female,Garinger High School,Yes,"$80,000-$99,999",2,No,Career Readiness,Yes,No,20,22,17,22,23,790,430,360,2.67,8,9,5,Limited,Limited access,4-year college,2022,18,12th,Black or African American,Female,Garinger High School,Yes,"$80,000-$99,999",2,No,Career Readiness,Yes,No,20,22,17,22,23,790,430,360,2.67,8,9,5,Limited,Limited access,4-year college,25,27,26,28,27,860,390,470,3.477155631426821,7,11.292491240378205,6,Enrolled 4-year,No,NA,4,Probably Not,5,70,0.8071556314268209,-1,1,298,Black/African American,Higher Income,Proficient,TRUE,TRUE,TRUE
CYC2022152,2022,2022-08-18,2022-09-01,Completed,15,10th,White,Female,Ardrey Kell High School,No,"$60,000-$79,999",5,No,College Prep,No,No,2022,15,10th,White,Female,Ardrey Kell High School,No,"$60,000-$79,999",5,No,College Prep,No,No,22,25,21,26,24,790,430,360,3.82,10,13,2,Limited,No reliable access,4-year college,2022,15,10th,White,Female,Ardrey Kell High School,No,"$60,000-$79,999",5,No,College Prep,No,No,22,25,21,26,24,790,430,360,3.82,10,13,2,Limited,No reliable access,4-year college,23,22,20,24,25,950,520,430,3.869315952211939,10,12.776189134521024,2,Enrolled 4-year,Yes,8600,3,Probably,1,160,0.04931595221193907,0,0,332,White,Middle Income,Proficient,FALSE,TRUE,FALSE
CYC2022153,2022,2022-10-11,2022-10-11,Did Not Complete,16,11th,White,Female,Harding University High School,Yes,"$25,000-$39,999",3,Yes,Career Readiness,No,No,2022,16,11th,White,Female,Harding University High School,Yes,"$25,000-$39,999",3,Yes,Career Readiness,No,No,20,21,18,21,19,930,490,440,2.28,8,7,3,Strong,Limited access,4-year college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,Low Income,Proficient,FALSE,FALSE,FALSE
CYC2022154,2022,2022-10-04,2022-10-10,Completed,16,10th,Black or African American,Female,Mallard Creek High School,Yes,"Under $25,000",4,No,College Prep,No,No,2022,16,10th,Black or African American,Female,Mallard Creek High School,Yes,"Under $25,000",4,No,College Prep,No,No,16,17,17,14,19,1260,590,670,1.4,4,11,5,Moderate,No reliable access,4-year college,2022,16,10th,Black or African American,Female,Mallard Creek High School,Yes,"Under $25,000",4,No,College Prep,No,No,16,17,17,14,19,1260,590,670,1.4,4,11,5,Moderate,No reliable access,4-year college,18,17,19,16,19,1330,680,650,1.8499101332926824,5,15.119641002143863,7,Enrolled 4-year,No,NA,4,Definitely,2,70,0.4499101332926827,1,2,372,Black/African American,Low Income,High Achieving,TRUE,TRUE,TRUE
CYC2022155,2022,2022-10-06,2022-10-18,Did Not Complete,18,12th,Hispanic/Latino,Female,South Mecklenburg High School,Yes,"Under $25,000",5,Yes,Career Readiness,No,Yes,2022,18,12th,Hispanic/Latino,Female,South Mecklenburg High School,Yes,"Under $25,000",5,Yes,Career Readiness,No,Yes,20,20,19,22,18,1010,490,520,2.11,8,5,2,None,Limited access,4-year college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic/Latino,Low Income,Proficient,FALSE,FALSE,FALSE
CYC2022156,2022,2022-09-01,2022-09-06,Completed,14,9th,Black or African American,Female,Charlotte Catholic High School,Yes,"Under $25,000",6,No,College Prep,No,No,2022,14,9th,Black or African American,Female,Charlotte Catholic High School,Yes,"Under $25,000",6,No,College Prep,No,No,18,16,16,21,21,1060,510,550,3.42,6,9,7,Strong,Limited access,4-year college,2022,14,9th,Black or African American,Female,Charlotte Catholic High School,Yes,"Under $25,000",6,No,College Prep,No,No,18,16,16,21,21,1060,510,550,3.42,6,9,7,Strong,Limited access,4-year college,18,17,20,21,20,1150,540,610,3.826686587545395,9,12.382173481046271,8,Enrolled 4-year,No,NA,5,Definitely,0,90,0.4066865875453951,3,1,297,Black/African American,Low Income,Proficient,FALSE,TRUE,TRUE
CYC2022157,2022,2022-08-27,2022-08-29,Completed,17,12th,Black or African American,Female,South Mecklenburg High School,Yes,"Under $25,000",3,Yes,Dual Track,Yes,Yes,2022,17,12th,Black or African American,Female,South Mecklenburg High School,Yes,"Under $25,000",3,Yes,Dual Track,Yes,Yes,15,18,11,14,13,920,490,430,1.87,7,13,2,Limited,Good access,Trade school,2022,17,12th,Black or African American,Female,South Mecklenburg High School,Yes,"Under $25,000",3,Yes,Dual Track,Yes,Yes,15,18,11,14,13,920,490,430,1.87,7,13,2,Limited,Good access,Trade school,16,18,17,17,16,1000,470,530,2.4245239925949527,6,16.63210321804341,2,Enrolled 2-year,No,NA,4,Probably,1,80,0.5545239925949526,-1,0,332,Black/African American,Low Income,Developing,FALSE,TRUE,TRUE
CYC2022158,2022,2022-09-10,2022-09-13,Did Not Complete,15,9th,White,Female,Ardrey Kell High School,Yes,"$100,000+",4,Yes,College Prep,Yes,No,2022,15,9th,White,Female,Ardrey Kell High School,Yes,"$100,000+",4,Yes,College Prep,Yes,No,26,25,28,30,28,1180,610,570,2.31,6,12,3,None,Good access,4-year college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,Higher Income,High Achieving,FALSE,FALSE,FALSE
CYC2022159,2022,2022-08-29,2022-09-04,Completed,18,12th,Black or African American,Male,Vance High School,No,"$25,000-$39,999",8,Yes,College Prep,No,No,2022,18,12th,Black or African American,Male,Vance High School,No,"$25,000-$39,999",8,Yes,College Prep,No,No,18,16,18,22,20,1140,570,570,3.7,5,6,4,Strong,Good access,Community college,2022,18,12th,Black or African American,Male,Vance High School,No,"$25,000-$39,999",8,Yes,College Prep,No,No,18,16,18,22,20,1140,570,570,3.7,5,6,4,Strong,Good access,Community college,19,17,16,18,21,1240,630,610,4,7,7.172808341985108,6,Enrolled 4-year,No,NA,3,Maybe,1,100,0.2999999999999998,2,2,325,Black/African American,Low Income,Proficient,FALSE,TRUE,TRUE
CYC2022160,2022,2022-08-31,2022-09-10,Completed,16,11th,White,Female,Butler High School,No,"$40,000-$59,999",4,Yes,College Prep,No,No,2022,16,11th,White,Female,Butler High School,No,"$40,000-$59,999",4,Yes,College Prep,No,No,18,19,16,20,18,1310,610,700,2.07,2,8,1,None,No reliable access,Community college,2022,16,11th,White,Female,Butler High School,No,"$40,000-$59,999",4,Yes,College Prep,No,No,18,19,16,20,18,1310,610,700,2.07,2,8,1,None,No reliable access,Community college,22,23,19,20,24,1360,740,620,1.827576401256072,6,7.622071418353963,3,Working,Yes,9000,5,Probably,4,50,-0.24242359874392783,4,2,320,White,Middle Income,High Achieving,TRUE,FALSE,FALSE
CYC2022161,2022,2022-08-19,2022-08-21,Completed,17,11th,Black or African American,Male,Hopewell High School,Yes,"$25,000-$39,999",1,No,Career Readiness,Yes,No,2022,17,11th,Black or African American,Male,Hopewell High School,Yes,"$25,000-$39,999",1,No,Career Readiness,Yes,No,26,24,23,26,29,940,430,510,1.76,5,4,4,Moderate,Limited access,Trade school,2022,17,11th,Black or African American,Male,Hopewell High School,Yes,"$25,000-$39,999",1,No,Career Readiness,Yes,No,26,24,23,26,29,940,430,510,1.76,5,4,4,Moderate,Limited access,Trade school,31,31,29,34,30,930,450,480,2.0022124068041767,4,5.3603534204524745,5,Working,No,NA,5,Definitely,5,-10,0.24221240680417663,-1,1,340,Black/African American,Low Income,High Achieving,TRUE,FALSE,FALSE
CYC2022162,2022,2022-10-15,2022-10-23,Did Not Complete,17,11th,White,Male,Rocky River High School,Yes,"Under $25,000",5,Yes,Dual Track,Yes,No,2022,17,11th,White,Male,Rocky River High School,Yes,"Under $25,000",5,Yes,Dual Track,Yes,No,19,18,21,22,21,1020,540,480,2.1,9,7,1,None,Good access,Trade school,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,Low Income,Proficient,FALSE,FALSE,FALSE
CYC2022163,2022,2022-10-04,2022-10-06,Did Not Complete,18,12th,Black or African American,Female,Butler High School,Yes,"Under $25,000",2,Yes,College Prep,Yes,No,2022,18,12th,Black or African American,Female,Butler High School,Yes,"Under $25,000",2,Yes,College Prep,Yes,No,22,21,21,24,19,740,410,330,2.83,10,7,3,Moderate,Good access,4-year college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Black/African American,Low Income,Proficient,FALSE,FALSE,FALSE
CYC2022164,2022,2022-09-02,2022-09-04,Did Not Complete,16,11th,Hispanic/Latino,Female,Garinger High School,Yes,"$100,000+",4,Yes,Career Readiness,Yes,No,2022,16,11th,Hispanic/Latino,Female,Garinger High School,Yes,"$100,000+",4,Yes,Career Readiness,Yes,No,15,15,14,15,13,1060,540,520,2.59,1,5,4,None,Good access,Community college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic/Latino,Higher Income,Proficient,FALSE,FALSE,FALSE
CYC2022165,2022,2022-08-17,2022-08-19,Completed,16,11th,Hispanic/Latino,Female,Providence High School,Yes,"$40,000-$59,999",3,No,Career Readiness,No,N/A,2022,16,11th,Hispanic/Latino,Female,Providence High School,Yes,"$40,000-$59,999",3,No,Career Readiness,No,N/A,20,23,16,19,23,400,200,200,2.38,2,9,3,Moderate,Limited access,Work,2022,16,11th,Hispanic/Latino,Female,Providence High School,Yes,"$40,000-$59,999",3,No,Career Readiness,No,N/A,20,23,16,19,23,400,200,200,2.38,2,9,3,Moderate,Limited access,Work,21,20,19,23,21,540,260,280,2.6048086344262997,2,12.61399005757823,6,Working,No,NA,5,Definitely,1,140,0.22480863442629984,0,3,354,Hispanic/Latino,Middle Income,Proficient,FALSE,TRUE,FALSE
CYC2022166,2022,2022-08-22,2022-09-05,Completed,16,10th,Hispanic/Latino,Female,Vance High School,Yes,"$60,000-$79,999",1,Yes,College Prep,No,No,2022,16,10th,Hispanic/Latino,Female,Vance High School,Yes,"$60,000-$79,999",1,Yes,College Prep,No,No,19,21,19,19,20,1110,600,510,3.68,3,2,3,None,No reliable access,Trade school,2022,16,10th,Hispanic/Latino,Female,Vance High School,Yes,"$60,000-$79,999",1,Yes,College Prep,No,No,19,21,19,19,20,1110,600,510,3.68,3,2,3,None,No reliable access,Trade school,22,24,19,23,22,1210,650,560,4,5,4.740929031401251,7,Trade program,No,NA,5,Probably,3,100,0.31999999999999984,2,4,328,Hispanic/Latino,Middle Income,Proficient,TRUE,TRUE,TRUE
CYC2022167,2022,2022-08-29,2022-09-09,Completed,16,11th,Black or African American,Male,East Mecklenburg High School,Yes,"Under $25,000",5,No,College Prep,No,No,2022,16,11th,Black or African American,Male,East Mecklenburg High School,Yes,"Under $25,000",5,No,College Prep,No,No,10,9,9,13,10,850,400,450,2.34,10,5,3,Moderate,Good access,4-year college,2022,16,11th,Black or African American,Male,East Mecklenburg High School,Yes,"Under $25,000",5,No,College Prep,No,No,10,9,9,13,10,850,400,450,2.34,10,5,3,Moderate,Good access,4-year college,14,12,14,12,14,920,430,490,2.935806143136648,10,6.288337562591046,5,Enrolled 4-year,Yes,14600,4,Probably,4,70,0.5958061431366479,0,2,378,Black/African American,Low Income,Developing,TRUE,TRUE,TRUE
CYC2022168,2022,2022-08-26,2022-09-06,Did Not Complete,18,12th,Hispanic/Latino,Female,Providence High School,Yes,"$40,000-$59,999",5,Yes,College Prep,Yes,No,2022,18,12th,Hispanic/Latino,Female,Providence High School,Yes,"$40,000-$59,999",5,Yes,College Prep,Yes,No,23,23,25,21,24,1030,530,500,2.96,9,13,2,None,Good access,Community college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic/Latino,Middle Income,Proficient,FALSE,FALSE,FALSE
CYC2022169,2022,2022-08-23,2022-08-25,Completed,17,12th,Hispanic/Latino,Female,Myers Park High School,No,"$60,000-$79,999",5,Yes,Dual Track,No,No,2022,17,12th,Hispanic/Latino,Female,Myers Park High School,No,"$60,000-$79,999",5,Yes,Dual Track,No,No,14,11,16,14,13,740,340,400,3.9,5,9,6,None,Good access,4-year college,2022,17,12th,Hispanic/Latino,Female,Myers Park High School,No,"$60,000-$79,999",5,Yes,Dual Track,No,No,14,11,16,14,13,740,340,400,3.9,5,9,6,None,Good access,4-year college,16,16,17,19,18,820,390,430,4,4,10.775384366692531,7,Enrolled 2-year,No,NA,3,Definitely,2,80,0.10000000000000007,-1,1,352,Hispanic/Latino,Middle Income,Developing,TRUE,TRUE,FALSE
CYC2022170,2022,2022-08-15,2022-08-17,Completed,16,11th,Black or African American,Male,North Mecklenburg High School,No,"$60,000-$79,999",6,Yes,College Prep,No,N/A,2022,16,11th,Black or African American,Male,North Mecklenburg High School,No,"$60,000-$79,999",6,Yes,College Prep,No,N/A,20,17,22,19,23,1000,510,490,2.28,4,6,6,Limited,Good access,4-year college,2022,16,11th,Black or African American,Male,North Mecklenburg High School,No,"$60,000-$79,999",6,Yes,College Prep,No,N/A,20,17,22,19,23,1000,510,490,2.28,4,6,6,Limited,Good access,4-year college,21,23,19,22,21,1160,550,610,2.5555892286676554,6,10.228674554980152,6,Enrolled 2-year,No,NA,2,Maybe,1,160,0.27558922866765556,2,0,312,Black/African American,Middle Income,Proficient,FALSE,TRUE,TRUE
CYC2022171,2022,2022-08-21,2022-09-03,Completed,18,12th,Hispanic/Latino,Female,Rocky River High School,Yes,"$60,000-$79,999",3,Yes,Dual Track,No,Yes,2022,18,12th,Hispanic/Latino,Female,Rocky River High School,Yes,"$60,000-$79,999",3,Yes,Dual Track,No,Yes,25,28,22,25,26,850,440,410,2.07,1,13,7,Limited,Limited access,Trade school,2022,18,12th,Hispanic/Latino,Female,Rocky River High School,Yes,"$60,000-$79,999",3,Yes,Dual Track,No,Yes,25,28,22,25,26,850,440,410,2.07,1,13,7,Limited,Limited access,Trade school,28,27,30,27,27,880,410,470,2.26158446389907,5,18.32513774001328,7,Enrolled 2-year,No,NA,5,Probably,3,30,0.19158446389907,4,0,351,Hispanic/Latino,Middle Income,High Achieving,TRUE,FALSE,FALSE
CYC2022172,2022,2022-09-24,2022-09-30,Did Not Complete,17,11th,Hispanic/Latino,Female,Harding University High School,Yes,"Under $25,000",1,No,Dual Track,Yes,No,2022,17,11th,Hispanic/Latino,Female,Harding University High School,Yes,"Under $25,000",1,No,Dual Track,Yes,No,22,20,20,21,22,1340,610,730,1.3,3,14,4,None,No reliable access,Work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic/Latino,Low Income,High Achieving,FALSE,FALSE,FALSE
CYC2022173,2022,2022-08-31,2022-09-04,Completed,16,11th,Black or African American,Male,Providence High School,No,"$25,000-$39,999",4,No,College Prep,No,N/A,2022,16,11th,Black or African American,Male,Providence High School,No,"$25,000-$39,999",4,No,College Prep,No,N/A,21,21,17,23,23,840,440,400,3.07,3,13,7,Moderate,No reliable access,4-year college,2022,16,11th,Black or African American,Male,Providence High School,No,"$25,000-$39,999",4,No,College Prep,No,N/A,21,21,17,23,23,840,440,400,3.07,3,13,7,Moderate,No reliable access,4-year college,25,26,26,27,25,850,460,390,3.3241652209326915,4,16.177493044807015,9,Enrolled 2-year,No,NA,5,Definitely,4,10,0.25416522093269167,1,2,324,Black/African American,Low Income,Proficient,TRUE,FALSE,TRUE
CYC2022174,2022,2022-09-14,2022-09-18,Completed,17,12th,Black or African American,Male,Myers Park High School,Yes,"Under $25,000",3,Yes,Career Readiness,No,N/A,2022,17,12th,Black or African American,Male,Myers Park High School,Yes,"Under $25,000",3,Yes,Career Readiness,No,N/A,12,11,13,16,13,1070,550,520,2.48,1,1,6,None,Good access,Undecided,2022,17,12th,Black or African American,Male,Myers Park High School,Yes,"Under $25,000",3,Yes,Career Readiness,No,N/A,12,11,13,16,13,1070,550,520,2.48,1,1,6,None,Good access,Undecided,15,16,13,13,15,1210,630,580,3.1144105486002207,3,2.686785280831514,9,Enrolled 2-year,Yes,1700,5,Definitely,3,140,0.6344105486002207,2,3,390,Black/African American,Low Income,Proficient,TRUE,TRUE,TRUE
CYC2022175,2022,2022-10-10,2022-10-24,Did Not Complete,16,10th,White,Male,Garinger High School,No,"$25,000-$39,999",6,No,College Prep,No,Yes,2022,16,10th,White,Male,Garinger High School,No,"$25,000-$39,999",6,No,College Prep,No,Yes,20,19,19,24,19,780,370,410,2.94,4,14,3,Moderate,No reliable access,4-year college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,Low Income,Proficient,FALSE,FALSE,FALSE
CYC2022176,2022,2022-09-05,2022-09-13,Completed,18,12th,Black or African American,Female,Ardrey Kell High School,Yes,"$40,000-$59,999",3,Yes,Dual Track,Yes,No,2022,18,12th,Black or African American,Female,Ardrey Kell High School,Yes,"$40,000-$59,999",3,Yes,Dual Track,Yes,No,23,21,23,26,25,920,450,470,2.27,1,13,9,None,Limited access,Community college,2022,18,12th,Black or African American,Female,Ardrey Kell High School,Yes,"$40,000-$59,999",3,Yes,Dual Track,Yes,No,23,21,23,26,25,920,450,470,2.27,1,13,9,None,Limited access,Community college,24,25,26,22,23,1080,550,530,2.089079189351711,3,15.67256154088069,10,Military,No,NA,4,Definitely,1,160,-0.1809208106482889,2,1,299,Black/African American,Middle Income,Proficient,FALSE,TRUE,FALSE
CYC2022177,2022,2022-09-11,2022-09-13,Completed,18,12th,Black or African American,Male,Myers Park High School,No,"$25,000-$39,999",3,Yes,College Prep,No,No,2022,18,12th,Black or African American,Male,Myers Park High School,No,"$25,000-$39,999",3,Yes,College Prep,No,No,12,12,11,16,15,1300,670,630,1.33,6,8,2,Strong,Limited access,Community college,2022,18,12th,Black or African American,Male,Myers Park High School,No,"$25,000-$39,999",3,Yes,College Prep,No,No,12,12,11,16,15,1300,670,630,1.33,6,8,2,Strong,Limited access,Community college,16,16,18,18,15,1360,620,740,2.042686314626757,9,11.409842914159324,3,Enrolled 2-year,No,NA,3,Maybe,4,60,0.7126863146267568,3,1,398,Black/African American,Low Income,High Achieving,TRUE,FALSE,TRUE
CYC2022178,2022,2022-10-04,2022-10-06,Completed,18,12th,Black or African American,Male,Hopewell High School,Yes,"$25,000-$39,999",3,Yes,Intensive Support,No,No,2022,18,12th,Black or African American,Male,Hopewell High School,Yes,"$25,000-$39,999",3,Yes,Intensive Support,No,No,20,22,19,22,22,1330,720,610,2.22,5,7,4,Limited,Limited access,Community college,2022,18,12th,Black or African American,Male,Hopewell High School,Yes,"$25,000-$39,999",3,Yes,Intensive Support,No,No,20,22,19,22,22,1330,720,610,2.22,5,7,4,Limited,Limited access,Community college,23,24,20,26,22,1420,680,740,2.41952680036256,4,8.507510551454263,6,Working,Yes,3000,5,Probably,3,90,0.19952680036255988,-1,2,339,Black/African American,Low Income,High Achieving,TRUE,TRUE,FALSE
CYC2022179,2022,2022-08-23,2022-08-30,Completed,17,12th,Black or African American,Female,Hopewell High School,Yes,"Under $25,000",6,No,Career Readiness,No,No,2022,17,12th,Black or African American,Female,Hopewell High School,Yes,"Under $25,000",6,No,Career Readiness,No,No,10,13,9,8,11,970,450,520,3.47,2,14,5,Moderate,Good access,Work,2022,17,12th,Black or African American,Female,Hopewell High School,Yes,"Under $25,000",6,No,Career Readiness,No,No,10,13,9,8,11,970,450,520,3.47,2,14,5,Moderate,Good access,Work,13,11,15,15,12,1110,590,520,4,4,14.982920815933266,6,Other,No,NA,4,Probably,3,140,0.5299999999999998,2,1,302,Black/African American,Low Income,Developing,TRUE,TRUE,TRUE
CYC2022180,2022,2022-10-09,2022-10-18,Did Not Complete,18,12th,Black or African American,Female,Myers Park High School,Yes,"$25,000-$39,999",3,Yes,College Prep,No,N/A,2022,18,12th,Black or African American,Female,Myers Park High School,Yes,"$25,000-$39,999",3,Yes,College Prep,No,N/A,13,16,12,16,13,1240,600,640,1,1,0,4,Limited,No reliable access,Undecided,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Black/African American,Low Income,High Achieving,FALSE,FALSE,FALSE
CYC2022181,2022,2022-10-03,2022-10-16,Did Not Complete,15,9th,White,Female,Myers Park High School,Yes,"Under $25,000",3,Yes,Intensive Support,No,No,2022,15,9th,White,Female,Myers Park High School,Yes,"Under $25,000",3,Yes,Intensive Support,No,No,25,23,24,29,22,1020,500,520,1.64,7,13,8,None,Limited access,Work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,Low Income,High Achieving,FALSE,FALSE,FALSE
CYC2022182,2022,2022-09-27,2022-10-04,Did Not Complete,14,9th,Hispanic/Latino,Female,Charlotte Catholic High School,No,"$25,000-$39,999",3,Yes,College Prep,No,No,2022,14,9th,Hispanic/Latino,Female,Charlotte Catholic High School,No,"$25,000-$39,999",3,Yes,College Prep,No,No,29,29,28,32,29,1280,700,580,1.71,2,2,1,Moderate,Limited access,4-year college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic/Latino,Low Income,High Achieving,FALSE,FALSE,FALSE
CYC2022183,2022,2022-08-24,2022-08-27,Did Not Complete,15,9th,White,Male,Rocky River High School,Yes,"Under $25,000",2,No,College Prep,No,No,2022,15,9th,White,Male,Rocky River High School,Yes,"Under $25,000",2,No,College Prep,No,No,24,26,21,25,27,780,410,370,2.03,2,20,7,Strong,Good access,Community college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,Low Income,Proficient,FALSE,FALSE,FALSE
CYC2022184,2022,2022-08-23,2022-08-23,Completed,17,12th,Black or African American,Female,Providence High School,Yes,"Under $25,000",4,Yes,College Prep,No,No,2022,17,12th,Black or African American,Female,Providence High School,Yes,"Under $25,000",4,Yes,College Prep,No,No,22,20,18,25,19,1000,490,510,3.07,2,16,5,Moderate,No reliable access,Community college,2022,17,12th,Black or African American,Female,Providence High School,Yes,"Under $25,000",4,Yes,College Prep,No,No,22,20,18,25,19,1000,490,510,3.07,2,16,5,Moderate,No reliable access,Community college,26,28,27,24,28,1140,610,530,3.23055912704732,5,14.620137144766062,5,Trade program,No,NA,4,Probably,4,140,0.16055912704732034,3,0,359,Black/African American,Low Income,Proficient,TRUE,TRUE,FALSE
