participant_id,cohort_year,survey_date,age_at_enrollment,grade_level,race_ethnicity,gender,high_school,title_1_school,family_income_range,household_size,first_generation_college,program_track,transportation_barrier,childcare_needs,act_composite_pre,act_english_pre,act_math_pre,act_reading_pre,act_science_pre,sat_total_pre,sat_math_pre,sat_verbal_pre,gpa_pre,college_readiness_self_rating,study_hours_per_week,career_confidence_rating,academic_support_at_home,technology_access,post_secondary_plan
CYC2023122,2023,2023-09-01,18,12th,White,Female,Hopewell High School,Yes,"$25,000-$39,999",2,Yes,College Prep,No,N/A,19,20,21,20,19,1420,710,710,1.89,5,2,7,Strong,Good access,4-year college
CYC2023123,2023,2023-09-02,15,9th,Asian,Female,Garinger High School,No,"$40,000-$59,999",3,Yes,Career Readiness,Yes,No,27,28,23,30,30,1140,560,580,1,3,8,3,Limited,Limited access,4-year college
CYC2023124,2023,2023-10-19,15,10th,Black or African American,Male,Garinger High School,Yes,"Under $25,000",3,Yes,Career Readiness,Yes,No,13,14,12,12,16,810,400,410,2.47,1,7,7,Moderate,Limited access,Undecided
CYC2023125,2023,2023-09-26,18,12th,Hispanic/Latino,Female,Vance High School,Yes,"$25,000-$39,999",5,Yes,Career Readiness,No,No,19,22,16,18,18,900,450,450,2.27,7,21,2,None,Limited access,Undecided
CYC2023126,2023,2023-09-21,15,10th,Black or African American,Female,Hopewell High School,Yes,"$100,000+",5,Yes,Dual Track,No,Yes,28,30,30,31,30,1040,570,470,2.52,7,13,5,None,Good access,Community college
CYC2023127,2023,2023-09-27,17,12th,White,Male,Vance High School,Yes,"$25,000-$39,999",1,No,College Prep,No,Yes,16,13,13,16,18,780,360,420,1.3,7,2,4,Limited,No reliable access,4-year college
CYC2023128,2023,2023-10-17,15,9th,White,Non-binary,Julius Chambers High School,Yes,"$25,000-$39,999",1,Yes,Dual Track,No,No,19,17,21,21,19,1000,460,540,4,10,10,4,Limited,Good access,Community college
CYC2023129,2023,2023-09-11,18,12th,Black or African American,Female,Vance High School,No,"Under $25,000",3,Yes,Career Readiness,Yes,No,15,14,11,15,17,1280,680,600,2.22,9,7,7,Moderate,Limited access,4-year college
CYC2023130,2023,2023-09-15,17,12th,Black or African American,Female,Vance High School,Yes,"Under $25,000",3,Yes,College Prep,No,No,21,22,19,19,18,1060,550,510,2.06,2,0,2,Moderate,Good access,Community college
CYC2023131,2023,2023-09-14,16,11th,Black or African American,Male,Julius Chambers High School,Yes,"$25,000-$39,999",7,Yes,Intensive Support,Yes,No,14,17,15,14,15,810,380,430,2.15,8,9,3,Strong,Good access,4-year college
CYC2023132,2023,2023-10-20,18,12th,Black or African American,Female,West Charlotte High School,No,"$40,000-$59,999",3,Yes,Intensive Support,No,No,14,13,13,12,15,1020,500,520,2.01,2,5,3,Limited,No reliable access,Community college
CYC2023133,2023,2023-09-21,16,11th,Black or African American,Female,North Mecklenburg High School,No,"$25,000-$39,999",2,No,College Prep,No,Yes,21,22,19,24,24,1330,690,640,1.5,7,11,4,Moderate,Limited access,Trade school
CYC2023134,2023,2023-10-19,17,12th,Hispanic/Latino,Female,Rocky River High School,Yes,"$60,000-$79,999",2,Yes,College Prep,No,No,25,24,23,29,25,1340,720,620,2.37,2,16,8,None,Limited access,Community college
CYC2023135,2023,2023-10-20,18,12th,Black or African American,Female,Charlotte Catholic High School,Yes,"$40,000-$59,999",4,Yes,College Prep,Yes,No,19,20,19,18,22,1060,520,540,2.13,5,7,10,Limited,No reliable access,Community college
CYC2023136,2023,2023-08-21,15,10th,Black or African American,Female,Butler High School,Yes,"$80,000-$99,999",2,Yes,Dual Track,No,Yes,17,14,18,15,14,1180,620,560,2.49,6,13,2,None,Good access,Trade school
CYC2023137,2023,2023-08-23,17,12th,White,Female,Garinger High School,Yes,"$25,000-$39,999",6,Yes,Intensive Support,No,Yes,20,17,22,22,17,1370,730,640,2.44,8,7,3,Limited,No reliable access,Trade school
CYC2023138,2023,2023-08-19,18,12th,Hispanic/Latino,Female,Julius Chambers High School,Yes,"$25,000-$39,999",3,No,Career Readiness,No,No,18,16,15,16,17,700,360,340,3.06,9,10,2,Strong,No reliable access,4-year college
CYC2023139,2023,2023-09-09,15,10th,Black or African American,Male,Myers Park High School,Yes,"Under $25,000",2,No,College Prep,No,No,17,20,19,17,15,1090,540,550,2.85,1,3,3,Moderate,No reliable access,4-year college
CYC2023140,2023,2023-10-07,17,12th,Black or African American,Female,Providence High School,No,"Under $25,000",8,Yes,College Prep,Yes,No,19,17,18,18,19,1000,550,450,3.41,6,9,9,None,Good access,4-year college
CYC2023141,2023,2023-09-06,17,12th,Black or African American,Male,Hopewell High School,Yes,"$60,000-$79,999",4,Yes,Intensive Support,No,Yes,22,25,21,22,23,1030,540,490,2.95,10,9,5,Limited,No reliable access,4-year college
CYC2023142,2023,2023-08-30,16,11th,Black or African American,Female,Mallard Creek High School,No,"$40,000-$59,999",4,Yes,Intensive Support,No,No,21,23,23,20,20,1120,520,600,3.21,2,11,9,None,Limited access,Community college
CYC2023143,2023,2023-09-02,17,12th,Black or African American,Male,Harding University High School,Yes,"$80,000-$99,999",5,Yes,College Prep,No,Yes,17,19,16,19,19,1360,680,680,3.21,5,11,2,Limited,Good access,Work
CYC2023144,2023,2023-08-20,17,11th,Black or African American,Female,Myers Park High School,Yes,"$25,000-$39,999",2,Yes,Career Readiness,No,N/A,19,21,15,18,16,1220,660,560,4,5,7,1,Limited,No reliable access,4-year college
CYC2023145,2023,2023-08-31,16,11th,Black or African American,Female,Vance High School,Yes,"Under $25,000",2,Yes,Career Readiness,Yes,No,30,32,32,32,32,1150,580,570,1.72,1,2,7,Limited,Limited access,Military
CYC2023146,2023,2023-09-19,16,10th,Black or African American,Female,Independence High School,Yes,"$80,000-$99,999",4,Yes,Career Readiness,Yes,No,15,13,14,14,18,750,370,380,2.9,5,5,4,Limited,Good access,4-year college
CYC2023147,2023,2023-08-19,18,12th,Hispanic/Latino,Female,East Mecklenburg High School,Yes,"Under $25,000",5,Unknown,Career Readiness,Yes,No,16,13,17,15,13,1010,560,450,2.89,6,8,5,Limited,No reliable access,4-year college
CYC2023148,2023,2023-10-11,18,12th,Hispanic/Latino,Male,Harding University High School,Yes,"$25,000-$39,999",3,Yes,Dual Track,Yes,No,24,23,25,28,24,870,430,440,3.59,5,22,4,Strong,Limited access,Community college
CYC2023149,2023,2023-08-24,17,11th,Black or African American,Female,Ardrey Kell High School,No,"Under $25,000",3,Yes,Career Readiness,No,Yes,18,21,16,19,21,1200,570,630,2.63,8,13,3,Limited,Good access,Trade school
CYC2023150,2023,2023-10-01,17,12th,Black or African American,Male,Rocky River High School,Yes,"$25,000-$39,999",1,Yes,College Prep,No,No,23,24,25,21,22,880,470,410,3.24,7,14,1,Limited,No reliable access,Trade school
CYC2023151,2023,2023-08-26,16,11th,White,Male,Charlotte Catholic High School,No,"$60,000-$79,999",5,Yes,Career Readiness,No,No,23,22,21,25,24,940,430,510,4,3,11,1,Strong,Limited access,Trade school
CYC2023152,2023,2023-08-26,17,11th,Black or African American,Male,Vance High School,Yes,"Under $25,000",2,Yes,College Prep,Yes,No,15,12,15,18,15,820,380,440,2.14,5,8,6,Moderate,Limited access,Military
CYC2023153,2023,2023-10-09,18,12th,Black or African American,Female,North Mecklenburg High School,Yes,"$25,000-$39,999",4,No,Dual Track,Yes,No,22,24,20,24,19,1290,640,650,2.79,7,9,4,Limited,Limited access,Work
CYC2023154,2023,2023-10-08,16,10th,Black or African American,Female,Ardrey Kell High School,Yes,"$60,000-$79,999",2,Yes,College Prep,No,No,11,12,10,14,11,900,490,410,3.01,7,17,10,None,No reliable access,Undecided
CYC2023155,2023,2023-09-22,16,11th,Black or African American,Female,Myers Park High School,No,"$25,000-$39,999",4,Yes,College Prep,Yes,No,26,28,26,30,25,1220,580,640,1.73,5,8,2,Strong,No reliable access,4-year college
CYC2023156,2023,2023-09-19,17,12th,Black or African American,Male,Independence High School,No,"$25,000-$39,999",2,Yes,Dual Track,No,N/A,27,28,27,26,28,1020,470,550,1.49,6,8,5,None,No reliable access,Trade school
CYC2023157,2023,2023-10-05,17,12th,White,Male,Ardrey Kell High School,Yes,"$25,000-$39,999",2,Yes,Dual Track,No,No,17,17,17,15,17,740,340,400,3.13,4,6,2,Moderate,Limited access,4-year college
CYC2023158,2023,2023-09-06,16,11th,Black or African American,Male,Olympic High School,Yes,"$40,000-$59,999",5,Yes,Career Readiness,Yes,Yes,16,17,15,14,14,820,440,380,1.51,5,11,2,Limited,Limited access,Military
CYC2023159,2023,2023-09-20,15,9th,Multiracial,Female,Garinger High School,Yes,"$25,000-$39,999",4,Yes,Career Readiness,No,No,21,21,21,20,24,1090,590,500,2.85,10,5,8,Limited,No reliable access,Trade school
CYC2023160,2023,2023-09-24,18,12th,Black or African American,Female,Rocky River High School,No,"$25,000-$39,999",5,Yes,Dual Track,No,No,27,29,23,28,26,850,390,460,1.94,5,7,4,None,Limited access,4-year college
CYC2023161,2023,2023-09-29,15,10th,Black or African American,Female,Ardrey Kell High School,Yes,"$25,000-$39,999",3,Yes,Career Readiness,No,Yes,16,13,15,15,18,980,530,450,2.95,1,7,7,Moderate,Good access,4-year college
CYC2023162,2023,2023-09-17,15,10th,Asian,Female,Vance High School,No,"Under $25,000",4,No,Career Readiness,Yes,No,23,21,19,24,24,1100,550,550,1.67,10,11,2,Limited,No reliable access,Work
CYC2023163,2023,2023-09-04,17,11th,Hispanic/Latino,Male,Ardrey Kell High School,No,"$25,000-$39,999",5,Yes,College Prep,No,No,20,17,22,24,20,840,460,380,2.8,6,7,7,Limited,Good access,Trade school
CYC2023164,2023,2023-09-30,18,12th,Hispanic/Latino,Female,East Mecklenburg High School,Yes,"Under $25,000",5,Yes,College Prep,No,No,24,23,22,26,26,1050,570,480,1,4,8,4,None,Good access,Work
CYC2023165,2023,2023-09-04,17,12th,Black or African American,Female,Butler High School,Yes,"$25,000-$39,999",5,No,College Prep,No,No,11,9,11,13,10,940,490,450,1.48,9,6,7,Strong,Good access,Work
CYC2023166,2023,2023-10-04,18,12th,Asian,Male,Butler High School,No,"$100,000+",2,Yes,College Prep,Yes,No,23,21,22,21,23,970,490,480,1.48,2,12,3,Limited,Good access,Trade school
CYC2023167,2023,2023-10-09,17,11th,Asian,Female,Mallard Creek High School,Yes,"Under $25,000",3,Yes,College Prep,Yes,No,14,15,14,18,17,1130,560,570,1.2,2,0,1,Moderate,No reliable access,Work
CYC2023168,2023,2023-08-20,14,9th,Black or African American,Female,Garinger High School,Yes,"Under $25,000",2,Yes,Dual Track,Yes,N/A,18,18,14,22,20,1090,550,540,3.7,8,7,4,Moderate,No reliable access,Community college
CYC2023169,2023,2023-10-18,18,12th,Other,Female,Vance High School,No,"$80,000-$99,999",4,No,Dual Track,No,Yes,21,24,17,20,23,1120,540,580,2.86,1,11,6,None,Limited access,Community college
CYC2023170,2023,2023-08-30,18,12th,Asian,Male,Independence High School,No,"$25,000-$39,999",4,Yes,College Prep,No,No,24,24,23,26,21,1170,640,530,3.1,3,9,7,None,Limited access,Work
CYC2023171,2023,2023-09-21,16,11th,Black or African American,Male,Mallard Creek High School,No,"$25,000-$39,999",5,Yes,College Prep,Yes,No,21,20,18,23,18,950,460,490,2.52,4,16,2,Moderate,Limited access,4-year college
CYC2023172,2023,2023-08-29,18,12th,Black or African American,Female,Mallard Creek High School,Yes,"$100,000+",5,Yes,Dual Track,Yes,No,18,15,15,17,15,850,440,410,1.68,2,8,2,None,Limited access,4-year college
CYC2023173,2023,2023-10-14,15,9th,Asian,Male,South Mecklenburg High School,Yes,"$25,000-$39,999",3,Yes,College Prep,Yes,N/A,13,13,15,13,10,1120,590,530,3.72,2,5,6,Moderate,Limited access,Trade school
CYC2023174,2023,2023-09-06,17,12th,Asian,Male,Vance High School,No,"Under $25,000",4,No,College Prep,Yes,No,25,27,26,29,27,790,420,370,1.51,5,2,4,Limited,Good access,4-year college
CYC2023175,2023,2023-09-21,17,11th,White,Male,Mallard Creek High School,Yes,"Under $25,000",5,Yes,Career Readiness,No,No,19,19,18,18,22,1280,650,630,2.75,10,8,6,Limited,Good access,Work
CYC2023176,2023,2023-10-16,17,11th,Native American,Male,North Mecklenburg High School,Yes,"$80,000-$99,999",3,Yes,College Prep,Yes,No,31,29,27,31,34,770,420,350,3.23,6,6,1,None,Limited access,Trade school
CYC2023177,2023,2023-10-15,17,11th,Black or African American,Female,South Mecklenburg High School,Yes,"Under $25,000",4,Yes,Dual Track,Yes,No,19,18,21,17,16,1070,500,570,2.29,4,13,10,None,Good access,Work
CYC2023178,2023,2023-09-13,18,12th,Hispanic/Latino,Male,Vance High School,Yes,"Under $25,000",5,Yes,College Prep,No,No,23,24,24,27,25,1330,670,660,2.73,10,4,2,None,Limited access,Work
CYC2023179,2023,2023-09-06,16,11th,Native American,Female,Garinger High School,Yes,"Under $25,000",4,Yes,College Prep,Yes,N/A,20,22,17,23,23,840,450,390,2.11,10,16,4,Strong,No reliable access,4-year college
CYC2023180,2023,2023-09-20,17,11th,Hispanic/Latino,Female,Charlotte Catholic High School,No,"Under $25,000",1,No,College Prep,No,No,17,15,18,20,17,900,440,460,2.57,6,8,3,Moderate,Good access,4-year college
CYC2023181,2023,2023-09-28,18,12th,Asian,Female,Butler High School,Yes,"Under $25,000",4,No,College Prep,No,No,18,18,16,17,19,1040,570,470,3.05,10,10,2,Strong,Good access,Work
CYC2023182,2023,2023-08-22,18,12th,Black or African American,Female,North Mecklenburg High School,Yes,"$80,000-$99,999",4,No,Career Readiness,Yes,No,18,20,20,19,15,1180,570,610,3.11,4,11,9,Strong,No reliable access,Community college
CYC2023183,2023,2023-09-04,17,12th,Black or African American,Male,Butler High School,Yes,"Under $25,000",4,Yes,Dual Track,No,No,18,20,18,20,20,1110,590,520,1.9,8,11,2,None,Good access,Trade school
CYC2023184,2023,2023-10-06,14,9th,Native American,Female,Julius Chambers High School,No,"$25,000-$39,999",4,No,Dual Track,Yes,No,20,20,18,18,21,980,510,470,2.72,4,4,5,Limited,Limited access,Community college
CYC2023185,2023,2023-10-17,17,12th,White,Female,Hopewell High School,Yes,"$25,000-$39,999",3,Yes,Dual Track,No,No,16,17,12,20,18,730,370,360,3.63,3,14,6,Limited,Limited access,Community college
CYC2023186,2023,2023-08-27,18,12th,White,Male,Providence High School,Yes,"Under $25,000",4,Yes,College Prep,Yes,No,22,23,22,25,20,1070,560,510,2.3,6,0,1,Limited,Good access,4-year college
CYC2023187,2023,2023-09-20,16,11th,Asian,Male,Butler High School,Yes,"Under $25,000",3,No,Intensive Support,Yes,No,16,19,15,14,15,1190,610,580,1.89,6,13,2,None,No reliable access,4-year college
CYC2023188,2023,2023-08-19,17,12th,White,Female,Hopewell High School,No,"$25,000-$39,999",1,Yes,Dual Track,No,Yes,18,16,17,19,17,1210,580,630,3.62,5,3,4,None,Good access,4-year college
CYC2023189,2023,2023-09-14,17,11th,Hispanic/Latino,Female,Myers Park High School,No,"Under $25,000",1,Yes,College Prep,No,No,15,16,13,19,16,1040,570,470,2.35,10,5,1,Strong,Limited access,4-year college
CYC2023190,2023,2023-10-04,16,11th,White,Female,Olympic High School,No,"$25,000-$39,999",1,Yes,College Prep,Yes,Yes,21,18,19,22,24,880,430,450,2.97,1,13,1,Limited,Good access,4-year college
CYC2023191,2023,2023-10-21,16,11th,Black or African American,Male,Independence High School,No,"$80,000-$99,999",6,Yes,Dual Track,Yes,N/A,23,22,19,25,24,970,470,500,1,8,2,3,Strong,Limited access,4-year college
CYC2023192,2023,2023-10-21,17,11th,White,Female,Hopewell High School,Yes,"$60,000-$79,999",3,Yes,College Prep,No,No,20,19,19,21,18,1040,490,550,3.39,3,5,2,Limited,Limited access,Work
CYC2023193,2023,2023-09-08,18,12th,Hispanic/Latino,Female,East Mecklenburg High School,Yes,"$60,000-$79,999",4,Yes,Dual Track,Yes,No,26,23,23,27,23,1280,670,610,1.9,3,14,8,Moderate,Good access,4-year college
CYC2023194,2023,2023-09-30,16,11th,Hispanic/Latino,Male,South Mecklenburg High School,Yes,"$40,000-$59,999",4,Yes,Intensive Support,No,No,17,19,15,17,17,1220,630,590,2.74,6,0,5,Strong,Good access,Trade school
CYC2023195,2023,2023-09-22,15,10th,Hispanic/Latino,Male,West Charlotte High School,Yes,"$25,000-$39,999",4,Yes,College Prep,No,No,20,22,20,19,20,1310,700,610,2.49,6,4,1,Limited,Limited access,4-year college
CYC2023196,2023,2023-10-14,15,9th,Black or African American,Male,Vance High School,Yes,"$60,000-$79,999",4,Yes,Intensive Support,No,No,19,18,20,21,20,820,390,430,2.28,6,10,4,Limited,Limited access,Work
CYC2023197,2023,2023-09-07,17,11th,Black or African American,Female,Garinger High School,Yes,"$40,000-$59,999",4,Yes,Career Readiness,No,No,14,15,13,16,16,1030,500,530,2.22,7,14,2,Strong,Limited access,Work
CYC2023198,2023,2023-09-09,15,10th,Hispanic/Latino,Female,Garinger High School,Yes,"$60,000-$79,999",2,Yes,College Prep,No,N/A,28,26,29,26,25,890,480,410,1.36,4,6,4,Limited,Limited access,Trade school
CYC2023199,2023,2023-10-12,14,9th,Black or African American,Male,East Mecklenburg High School,Yes,"$60,000-$79,999",5,Yes,College Prep,No,Yes,22,24,22,24,25,1290,590,700,1.84,10,2,10,Limited,Limited access,Undecided
CYC2023200,2023,2023-10-22,18,12th,Hispanic/Latino,Male,Providence High School,No,"Under $25,000",3,Yes,College Prep,No,Yes,10,8,12,14,11,1170,570,600,2.75,10,12,5,Moderate,Good access,4-year college
CYC2023201,2023,2023-10-11,16,11th,Multiracial,Male,Olympic High School,Yes,"$60,000-$79,999",2,Yes,Dual Track,No,No,21,24,21,25,22,1490,780,710,1.57,1,7,1,Limited,Limited access,4-year college
CYC2023202,2023,2023-10-09,18,12th,Multiracial,Female,Harding University High School,Yes,"$40,000-$59,999",7,Yes,College Prep,No,No,20,22,19,21,20,1220,670,550,3.86,5,9,4,Moderate,Limited access,4-year college
CYC2023203,2023,2023-10-09,17,12th,Black or African American,Female,Garinger High School,No,"$40,000-$59,999",6,Yes,Career Readiness,Yes,No,17,16,18,15,17,1130,520,610,1.38,7,10,3,None,No reliable access,Trade school
CYC2023204,2023,2023-09-08,15,10th,White,Female,Butler High School,Yes,"Under $25,000",1,Yes,Dual Track,No,Yes,25,28,21,26,28,1010,500,510,2.38,3,8,9,Limited,Good access,4-year college
CYC2023205,2023,2023-09-02,15,10th,Black or African American,Male,North Mecklenburg High School,No,"$40,000-$59,999",5,Yes,Dual Track,No,Yes,23,23,22,23,21,820,420,400,1.37,3,2,1,None,Limited access,Community college
CYC2023206,2023,2023-10-07,18,12th,Multiracial,Female,Myers Park High School,No,"$25,000-$39,999",6,No,Career Readiness,Yes,No,15,18,15,15,13,740,340,400,2.59,3,0,1,Limited,Good access,4-year college
CYC2023207,2023,2023-10-12,16,10th,Hispanic/Latino,Male,Butler High School,No,"Under $25,000",2,No,College Prep,Yes,Yes,23,20,25,23,24,930,430,500,3.34,8,8,7,None,Good access,4-year college
CYC2023208,2023,2023-09-02,15,9th,Asian,Female,North Mecklenburg High School,Yes,"$60,000-$79,999",1,No,Dual Track,Yes,N/A,15,15,16,19,17,1340,720,620,1.34,3,7,7,Limited,Limited access,4-year college
CYC2023209,2023,2023-09-12,15,9th,Hispanic/Latino,Male,Rocky River High School,Yes,"$40,000-$59,999",6,Yes,Career Readiness,No,No,18,17,17,16,15,760,380,380,2.27,3,0,3,None,No reliable access,4-year college
CYC2023210,2023,2023-10-22,18,12th,Hispanic/Latino,Male,Providence High School,Yes,"Under $25,000",7,Yes,Intensive Support,Yes,Yes,14,13,12,13,14,1010,520,490,1.78,5,1,2,Limited,Good access,Work
CYC2023211,2023,2023-09-03,18,12th,Black or African American,Female,Butler High School,No,"Under $25,000",3,Yes,College Prep,No,Yes,23,22,22,23,22,1090,520,570,2.2,7,7,7,Limited,Limited access,Community college
CYC2023212,2023,2023-10-14,17,12th,Black or African American,Female,Myers Park High School,Yes,"Under $25,000",5,Yes,Dual Track,No,No,13,16,14,12,10,770,380,390,1.35,10,8,2,Moderate,Limited access,4-year college
CYC2023213,2023,2023-10-18,17,11th,Black or African American,Female,Myers Park High School,Yes,"Under $25,000",1,Yes,Career Readiness,Yes,N/A,15,12,15,13,13,1090,510,580,2.8,10,6,10,Limited,Limited access,4-year college
CYC2023214,2023,2023-10-18,18,12th,Hispanic/Latino,Female,Ardrey Kell High School,Yes,"$80,000-$99,999",8,No,College Prep,Yes,No,15,14,17,15,12,850,440,410,2.96,5,7,6,Limited,Limited access,4-year college
CYC2023215,2023,2023-10-05,18,12th,Black or African American,Female,Ardrey Kell High School,No,"$25,000-$39,999",5,No,Career Readiness,No,No,18,20,17,17,18,1210,590,620,2.07,10,13,5,Limited,Good access,4-year college
